"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NOP9.12",4.33053955083224e-59,1.2075541982117,0.741,0.13,8.53875435097212e-53,"10","NOP9.1"
"gene55874",7.60651052178276e-59,1.37579773671206,0.827,0.182,1.49981599408567e-52,"10","gene5587"
"gene65591",1.18190009739494e-58,1.22781765295926,0.84,0.185,2.33041506273877e-52,"10","gene6559"
"gene126271",1.47004283830053e-58,1.57080790627921,0.778,0.167,2.89856137654759e-52,"10","gene12627"
"DIS3.12",2.07217807046201e-58,1.46874296528078,0.741,0.139,4.08582332696768e-52,"10","DIS3.1"
"PGPEP12",9.30618102547866e-58,1.37525066690724,0.765,0.153,1.83494903555306e-51,"10","PGPEP1"
"gene132092",1.03749992807411e-57,1.58411903575284,0.901,0.237,2.0456935956799e-51,"10","gene13209"
"PYROXD13",1.21205964596196e-57,1.5621341535201,0.84,0.197,2.38988224310443e-51,"10","PYROXD1"
"gene91241",1.44489542958527e-57,1.39646429266723,0.704,0.123,2.84897689797105e-51,"10","gene9124"
"gene3041",2.09849760990245e-57,1.34851886845858,0.728,0.139,4.13771895781799e-51,"10","gene304"
"gene4772",7.62898679341185e-57,1.37199229596415,0.827,0.186,1.50424775968702e-50,"10","gene477"
"DYNC1I21",1.39424416773477e-56,1.24859357118768,0.704,0.127,2.74910512046353e-50,"10","DYNC1I2"
"POLE44",2.49668289341557e-56,1.24868060373625,0.741,0.137,4.92284198514083e-50,"10","POLE4"
"gene95223",3.3127358853539e-56,1.5530672588729,0.864,0.217,6.53189692015421e-50,"10","gene9522"
"gene75292",3.51407965922966e-56,1.40753385644754,0.79,0.17,6.92889711032507e-50,"10","gene7529"
"DMXL1",6.3703268773505e-56,1.06678296062786,0.728,0.132,1.25607111313965e-49,"10","DMXL1"
"gene46462",7.09537219560838e-56,1.58569826311287,0.852,0.219,1.39903214128074e-49,"10","gene4646"
"ABCE1",7.14022245158714e-56,1.01981806299368,0.704,0.125,1.40787550395843e-49,"10","ABCE1"
"MAPRE2",1.10886198149923e-55,1.40494381144926,0.84,0.197,2.18640193860706e-49,"10","MAPRE2"
"TMEM203.11",1.46296532333634e-55,1.55128320135591,0.753,0.158,2.88460626518439e-49,"10","TMEM203.1"
"WTAP",1.61038749022494e-55,1.35693349438827,0.778,0.166,3.17528636501351e-49,"10","WTAP"
"gene2756",3.03147888187236e-55,1.37371088977231,0.84,0.197,5.97732757976847e-49,"10","gene2756"
"NIPBL1",9.17181251789241e-55,1.01478502333252,0.716,0.126,1.80845488475919e-48,"10","NIPBL"
"gene21552",2.69956051640016e-54,1.4542252325999,0.852,0.217,5.32286654689356e-48,"10","gene2155"
"gene50843",1.6753844326902e-53,2.33459840547255,0.79,0.194,3.30344428131021e-47,"10","gene5084"
"gene4199",1.8287509639209e-53,1.25082907031482,0.704,0.132,3.60584519936393e-47,"10","gene4199"
"SEC61G1",1.91445311735607e-53,1.0492004289159,0.716,0.132,3.77482867750618e-47,"10","SEC61G"
"C12orf652",2.26569103800545e-53,2.54876248617963,0.778,0.194,4.46738310126037e-47,"10","C12orf65"
"gene5802",2.3348385829434e-53,1.46819817515251,0.815,0.2,4.6037249804344e-47,"10","gene580"
"gene103181",4.1727679597956e-53,1.11706137815986,0.716,0.132,8.22766774303086e-47,"10","gene10318"
"gene7440",4.87411708492499e-53,1.9603609014917,0.741,0.164,9.61055498455211e-47,"10","gene7440"
"gene6442",8.18453380251931e-53,1.457159512169,0.815,0.197,1.61378790787189e-46,"10","gene644"
"gene68851",1.38065271233628e-52,1.23288348809902,0.704,0.137,2.7223061275072e-46,"10","gene6885"
"gene26662",1.40734798814907e-52,1.41347940795938,0.84,0.206,2.77494261767688e-46,"10","gene2666"
"PRP391",4.68339997178884e-52,1.04684673770846,0.79,0.164,9.23450794457455e-46,"10","PRP39"
"gene102032",5.59029571936364e-52,1.48117769088698,0.741,0.158,1.10226823555424e-45,"10","gene10203"
"GALK12",6.29353408492155e-52,1.61278592023871,0.815,0.204,1.24092947125463e-45,"10","GALK1"
"BRD81",7.38815225122135e-52,1.68081209617794,0.704,0.145,1.45676113658024e-45,"10","BRD8"
"gene117752",1.53776003214945e-51,1.3839292582549,0.815,0.205,3.03208295667078e-45,"10","gene11775"
"TMEM55A",3.4118724476986e-51,1.18698048450785,0.704,0.135,6.72736973436705e-45,"10","TMEM55A"
"gene33221",1.0023596613265e-50,1.34199208040775,0.79,0.184,1.97640566929951e-44,"10","gene3322"
"WDR201",1.65221909789781e-50,0.956536806994942,0.716,0.139,3.2577679629373e-44,"10","WDR20"
"gene76941",1.81969687521411e-50,1.1786336740999,0.716,0.145,3.58799277279405e-44,"10","gene7694"
"gene66411",2.11100656653354e-50,1.31338792153717,0.802,0.2,4.16238353058221e-44,"10","gene6641"
"RBCK1.42",3.41293851425867e-50,1.18443560496762,0.815,0.195,6.72947175430508e-44,"10","RBCK1.4"
"ANKRD122",4.33309527214297e-50,1.0224834721468,0.716,0.143,8.54379360213373e-44,"10","ANKRD12"
"EPRS",6.32069971414781e-50,1.33330222833452,0.79,0.191,1.24628586234701e-43,"10","EPRS"
"gene106251",6.81679235295377e-50,1.06267829072309,0.704,0.136,1.34410307723136e-43,"10","gene10625"
"gene19202",8.43352867465165e-50,1.298050320643,0.827,0.21,1.66288354648304e-43,"10","gene1920"
"gene52381",1.14789199947935e-49,1.42993188350933,0.716,0.154,2.2633594936494e-43,"10","gene5238"
"gene126132",1.31968440370869e-49,1.40266793186933,0.864,0.243,2.60209168206582e-43,"10","gene12613"
"gene6185",1.55418925786404e-49,1.63347990939158,0.778,0.194,3.06447733176119e-43,"10","gene6185"
"gene74102",1.87926665268888e-49,2.67968294641077,0.79,0.224,3.70544966023925e-43,"10","gene7410"
"ZCCHC72",2.40212849574531e-49,1.04341098692879,0.728,0.15,4.7364040678713e-43,"10","ZCCHC7"
"PPRC13",3.7688611600598e-49,1.25630869672607,0.778,0.175,7.4312632989314e-43,"10","PPRC1"
"gene73441",4.40831741882524e-49,1.23359189330955,0.802,0.191,8.69211309552093e-43,"10","gene7344"
"FNDC3A3",4.59149961197422e-49,1.36103838422009,0.765,0.18,9.05330313440901e-43,"10","FNDC3A"
"gene130442",5.05770491875716e-49,1.0440116529692,0.753,0.162,9.9725448466742e-43,"10","gene13044"
"gene104051",6.67553406220944e-49,1.20383458303004,0.753,0.176,1.31625043137636e-42,"10","gene10405"
"gene77742",1.82582614785231e-48,1.63152354787603,0.815,0.22,3.60007818450623e-42,"10","gene7774"
"GPALPP12",1.90685450096428e-48,1.04936404324327,0.753,0.169,3.75984608283983e-42,"10","GPALPP1"
"GSTCD2",2.09007315723866e-48,1.35369946035713,0.741,0.167,4.1211080180048e-42,"10","GSTCD"
"AKIRIN22",2.10039737598403e-48,1.09789713978582,0.753,0.164,4.14146482728864e-42,"10","AKIRIN2"
"gene79222",2.49181440014109e-47,1.90451901301554,0.704,0.166,4.91324251892139e-41,"10","gene7922"
"gene134142",3.97197994569933e-47,1.25142045996889,0.79,0.197,7.83176337387249e-41,"10","gene13414"
"PPCDC1",4.18763367605979e-47,2.60755748855668,0.728,0.195,8.25697926367192e-41,"10","PPCDC"
"gene145105",6.83381655423999e-47,1.21760310304795,0.802,0.209,1.34745982922724e-40,"10","gene14510"
"gene60933",1.76736729568357e-46,1.77377757633651,0.79,0.206,3.48481176736596e-40,"10","gene6093"
"XPO11",1.86675340213926e-46,0.92789326319072,0.716,0.148,3.68077662092829e-40,"10","XPO1"
"IFRD12",5.46745001955899e-46,1.27910191760312,0.815,0.22,1.07804609784155e-39,"10","IFRD1"
"gene36043",1.10042836244785e-45,1.87950439243528,0.802,0.229,2.16977292494163e-39,"10","gene3604"
"gene40712",1.52939788101207e-45,1.3656009693988,0.778,0.209,3.01559486007919e-39,"10","gene4071"
"gene87603",2.03499115404652e-45,1.55308733955319,0.753,0.199,4.01249991296468e-39,"10","gene8760"
"eIF-1A2",2.9316976344442e-45,1.36291049371539,0.741,0.181,5.78058360580825e-39,"10","eIF-1A"
"gene118321",7.89111989002067e-45,1.33118896698413,0.704,0.157,1.55593393165079e-38,"10","gene11832"
"PEX5L2",8.43115650254018e-45,1.21663730702305,0.79,0.215,1.66241581273531e-38,"10","PEX5L"
"gene76812",2.70664688824152e-44,1.03447656250646,0.716,0.163,5.33683912183088e-38,"10","gene7681"
"Pc2",2.85728006899543e-44,1.33803339528788,0.778,0.216,5.63385054788194e-38,"10","Pc"
"gene147081",8.96979126171371e-44,1.25445258771937,0.704,0.168,1.76862128296578e-37,"10","gene14708"
"RNF202",1.01865117953201e-43,1.14105250923661,0.728,0.171,2.00852851919578e-37,"10","RNF20"
"SPG73",1.89168795347614e-43,1.28467451966427,0.778,0.212,3.72994139733045e-37,"10","SPG7"
"COX193",1.90152296949212e-43,1.25410675666523,0.753,0.194,3.749333619665e-37,"10","COX19"
"gene116513",7.4384481882508e-43,1.27344676629889,0.815,0.238,1.46667825305281e-36,"10","gene11651"
"gene6122",1.39720883153274e-42,1.31796895976269,0.79,0.222,2.75495070520117e-36,"10","gene612"
"gene7671",2.15429332097345e-42,1.03665329444347,0.704,0.159,4.24773431850936e-36,"10","gene767"
"gene107213",2.18844689531269e-42,1.02534147761136,0.753,0.184,4.31507673117348e-36,"10","gene10721"
"TWISTNB3",2.35522669339631e-42,2.59974361468712,0.741,0.218,4.64392529838426e-36,"10","TWISTNB"
"gene71752",9.82977585126765e-42,1.36466362501896,0.802,0.233,1.93818900240645e-35,"10","gene7175"
"mdn14",2.91396620171766e-41,1.71951047261991,0.802,0.248,5.7456216001354e-35,"10","mdn1"
"gene32381",6.53240862267928e-41,1.02184344308905,0.753,0.196,1.28802962989937e-34,"10","gene3238"
"ALG82",1.36849188532035e-39,1.71607389808493,0.815,0.245,2.69832798035605e-33,"10","ALG8"
"gene32072",7.00310005838342e-39,0.986430843638116,0.704,0.177,1.38083835494177e-32,"10","gene3207"
"gene24302",8.96993092161698e-39,1.11830555404902,0.741,0.206,1.7686488204491e-32,"10","gene2430"
"gene68571",1.44089337135343e-37,1.22575099356639,0.728,0.201,2.84108582764625e-31,"10","gene6857"
"KDM4B.12",1.8022725404904e-37,1.18662781788129,0.728,0.201,3.55363628852956e-31,"10","KDM4B.1"
"gene60852",3.11252872293858e-37,1.57503158503523,0.728,0.218,6.13713784704032e-31,"10","gene6085"
"gene20922",2.50859872978224e-36,1.58289352712565,0.741,0.227,4.94633707124432e-30,"10","gene2092"
"gene140603",4.54528257293491e-36,1.13846715326517,0.741,0.217,8.96217454903212e-30,"10","gene14060"
"POGZ2",5.52511676650987e-36,0.977305425706344,0.765,0.22,1.08941655597161e-29,"10","POGZ"
"gene63562",4.69450660989036e-35,1.27511042442518,0.728,0.214,9.25640749157115e-29,"10","gene6356"
"gene17543",2.6094401900374e-34,0.980700931306168,0.778,0.239,5.1451715230268e-28,"10","gene1754"
"gene57382",3.32995547169906e-34,1.15198917446772,0.778,0.24,6.56584969118903e-28,"10","gene5738"
"gene83464",1.0466892580743e-33,1.0382866240088,0.716,0.192,2.06381268467578e-27,"10","gene8346"
"CTR93",1.41429563552746e-32,0.942509329203861,0.753,0.233,2.78864166223819e-26,"10","CTR9"
"RPS6KB23",6.32380275754993e-32,1.00041415101214,0.716,0.224,1.24689770586074e-25,"10","RPS6KB2"
"gene44262",3.30955676595731e-30,1.0273725268764,0.716,0.228,6.52562848194663e-24,"10","gene4426"
"HSPA52",1.80403285322346e-28,0.983270549207103,0.728,0.245,3.55710719044192e-22,"10","HSPA5"
"gene9713",1.75862248552145e-27,0.985243716370789,0.716,0.239,3.46756916169438e-21,"10","gene971"
"UCP21",4.07402108520646e-100,3.90273857151615,0.924,0.107,8.03296329681909e-94,"11","UCP2"
"gene14373",1.61887054770373e-87,3.77286645353866,0.955,0.148,3.19201285904646e-81,"11","gene1437"
"gene26752",2.49500963458683e-84,2.27230149359301,0.803,0.09,4.91954273202548e-78,"11","gene2675"
"gene81391",1.5706209590092e-80,2.03083726513592,0.727,0.076,3.09687658778927e-74,"11","gene8139"
"gene140652",8.84921304187821e-79,2.23650002025264,0.773,0.088,1.74484623629625e-72,"11","gene14065"
"srp-1.11",1.89991968013531e-76,1.997241479272,0.758,0.085,3.74617232906584e-70,"11","srp-1.1"
"SGPL11",2.40982339749761e-76,2.69966812435537,0.909,0.142,4.7515765134861e-70,"11","SGPL1"
"gene57262",3.59219014450676e-75,2.37516483619918,0.803,0.109,7.08291169400163e-69,"11","gene5726"
"VGR2",2.02740149365573e-74,4.55530036944014,0.985,0.206,3.99753497732017e-68,"11","VGR"
"NCAPD22",6.70129626461738e-74,2.38820600637156,0.788,0.107,1.32133010136481e-67,"11","NCAPD2"
"RAD172",3.30353982382526e-72,1.953763128503,0.727,0.083,6.51376455824694e-66,"11","RAD17"
"TDP12",4.28657707937695e-70,2.43007281802487,0.848,0.13,8.45207121599275e-64,"11","TDP1"
"gene130192",1.82095802885886e-67,2.96715126631891,0.818,0.124,3.59047945627655e-61,"11","gene13019"
"gene10571",1.83044836555477e-65,2.5515408883389,0.833,0.128,3.60919205612771e-59,"11","gene1057"
"CLIPB93",2.36130519479142e-65,1.59060875261033,0.803,0.116,4.65591060174557e-59,"11","CLIPB9"
"NIPBL2",8.0515903705225e-65,1.95722289831499,0.818,0.127,1.58757474678489e-58,"11","NIPBL"
"TOPBP12",5.85951561624404e-63,1.99577892775591,0.773,0.115,1.1553517494876e-56,"11","TOPBP1"
"gene143751",1.54413106907303e-62,2.29250636418004,0.818,0.131,3.04464506783795e-56,"11","gene14375"
"gene100742",1.7479585599557e-61,1.96879484194345,0.788,0.122,3.44654253446834e-55,"11","gene10074"
"C3orf381",2.3357615953176e-61,1.9435621479996,0.758,0.109,4.60554493285226e-55,"11","C3orf38"
"LOC1197668431",6.89380658064907e-61,2.52682704167875,0.879,0.158,1.35928838068145e-54,"11","LOC119766843"
"Hn1",3.74133586469215e-60,2.95979529334168,0.955,0.219,7.37699021521435e-54,"11","Hn"
"gene55181",4.32920778472546e-60,2.00428833870828,0.773,0.116,8.53612843715578e-54,"11","gene5518"
"gene56172",1.51928490194717e-59,1.86325129596104,0.818,0.132,2.99565456326903e-53,"11","gene5617"
"IDI12",2.9171609383536e-59,2.69868408051538,0.879,0.173,5.75192083168152e-53,"11","IDI1"
"gene40312",8.64720794398652e-58,1.84263966554319,0.788,0.133,1.70501582051792e-51,"11","gene4031"
"TUBA81",2.95624911796171e-57,2.88254025992411,0.833,0.155,5.82899306708836e-51,"11","TUBA8"
"gene16132",4.3191324798904e-56,2.37261587204691,0.833,0.16,8.51626242462133e-50,"11","gene1613"
"gene38242",1.70976396831083e-55,2.49078438332974,0.97,0.231,3.37123223380878e-49,"11","gene3824"
"MGME12",2.23810007913504e-55,2.74474823321979,0.864,0.175,4.41298054533476e-49,"11","MGME1"
"ANKS62",2.36063306741607e-55,2.99521877226806,0.909,0.195,4.65458533257685e-49,"11","ANKS6"
"RNF42",6.30012188781792e-55,2.84205977641498,0.879,0.183,1.24222842326706e-48,"11","RNF4"
"gene4013",1.31943629834472e-54,2.82064084540129,0.955,0.231,2.6016024795701e-48,"11","gene401"
"LOC60354081",6.7781184614886e-54,2.27250513667076,0.879,0.178,1.33647754107955e-47,"11","LOC6035408"
"EPT11",8.20160413783898e-54,2.44279389312717,0.773,0.137,1.61715375635964e-47,"11","EPT1"
"gene122812",2.049357695541e-53,1.87323543478453,0.727,0.116,4.04082718425605e-47,"11","gene12281"
"gene98201",2.51756486251919e-53,2.16141973498483,0.727,0.115,4.96401607036681e-47,"11","gene9820"
"BGBP1",7.42790891537593e-53,2.50138516895413,0.955,0.236,1.46460016876192e-46,"11","BGBP"
"HADHA.11",1.76867712943893e-52,2.26448730496702,0.894,0.203,3.48739443600261e-46,"11","HADHA.1"
"gene105402",1.91905581440137e-52,1.95963517184869,0.788,0.14,3.78390405921335e-46,"11","gene10540"
"TPX42",6.1807521874146e-52,2.28947367216616,0.894,0.201,1.21869166677913e-45,"11","TPX4"
"gene2811",9.39175928414825e-52,2.44452015970081,0.803,0.156,1.85182295437972e-45,"11","gene281"
"gene105653",4.48676410617871e-51,1.36010660624281,0.712,0.11,8.84679058665018e-45,"11","gene10565"
"gene27561",5.71442880503645e-51,2.19691624412362,0.879,0.199,1.1267442139617e-44,"11","gene2756"
"gene134761",2.75352891128836e-50,1.67275431437478,0.758,0.133,5.42927889141955e-44,"11","gene13476"
"MPHOSPH62",2.96234599985406e-50,2.96188356387563,0.894,0.225,5.84101461225023e-44,"11","MPHOSPH6"
"MBD21",4.30885858953519e-50,2.12227271853431,0.848,0.181,8.49600485049178e-44,"11","MBD2"
"Oxld11",7.04399801392976e-50,1.68057147628139,0.712,0.115,1.38890242159601e-43,"11","Oxld1"
"VPS412",1.54738558718939e-49,2.31415967210894,0.909,0.218,3.05106217369745e-43,"11","VPS41"
"CCNB22",3.15502014298164e-49,1.68435846250301,0.818,0.163,6.22092043198448e-43,"11","CCNB2"
"LOC1263477832",5.63414274361962e-49,2.38392882957601,0.939,0.247,1.11091378571602e-42,"11","LOC126347783"
"DHRS11.31",2.24236460371772e-48,1.70115507703932,0.773,0.139,4.42138913447423e-42,"11","DHRS11.3"
"RMI14",2.97728923469232e-48,2.10358300227346,0.712,0.125,5.87047898037229e-42,"11","RMI1"
"gene40552",7.59583284692798e-48,2.19394949390137,0.848,0.193,1.49771062034288e-41,"11","gene4055"
"LOC1197668372",1.60369779329255e-47,2.46187997272684,0.924,0.241,3.16209593501796e-41,"11","LOC119766837"
"gene115731",3.05078327291518e-47,1.8596522537967,0.727,0.13,6.01539107072032e-41,"11","gene11573"
"gene43783",7.34411417616606e-47,2.08452296352218,0.879,0.207,1.4480779159198e-40,"11","gene4378"
"CRIPT2",9.13914473016044e-47,1.86343787598389,0.727,0.131,1.8020136039128e-40,"11","CRIPT"
"CAMK2G2",2.78091407149601e-46,1.78326521352548,0.894,0.217,5.48327566321447e-40,"11","CAMK2G"
"EXU3",2.87927410956505e-46,2.86936935339153,0.864,0.216,5.67721736335721e-40,"11","EXU"
"gene3451",6.87571434665082e-46,2.06591764730816,0.712,0.129,1.35572103901518e-39,"11","gene345"
"gene3392",7.71163551448139e-46,2.65766261645608,0.864,0.23,1.52054404605852e-39,"11","gene339"
"gene5953",9.93044367548636e-46,2.01345030646147,0.727,0.136,1.95803821084713e-39,"11","gene595"
"gene66331",1.31270243774021e-45,2.58829484241553,0.773,0.162,2.58832496972157e-39,"11","gene6633"
"gene11293",5.60934750056398e-45,1.79258270540843,0.727,0.136,1.10602477622795e-38,"11","gene1129"
"gene75301",5.83072097195076e-45,2.50143416291224,0.879,0.225,1.14967415686068e-38,"11","gene7530"
"GLDC2",6.88817806987851e-45,1.47651023277846,0.712,0.127,1.35817857738172e-38,"11","GLDC"
"gene77702",8.80480132550544e-45,1.71761021831742,0.773,0.158,1.73608934279693e-38,"11","gene7770"
"IMMP1L1",1.87897048653362e-44,2.1138007813007,0.712,0.132,3.70486569373412e-38,"11","IMMP1L"
"gene146112",2.01639197140953e-44,2.12137870179151,0.788,0.162,3.97582691880265e-38,"11","gene14611"
"gene2131",2.09584830587698e-44,2.11020114494044,0.773,0.162,4.13249518465785e-38,"11","gene213"
"PABPC1&PABPN12",2.34663849703545e-44,2.39894655891038,0.848,0.211,4.62699149644514e-38,"11","PABPC1&PABPN1"
"LOC1283869532",2.36325091618135e-44,2.03504643527825,0.803,0.17,4.65974708373332e-38,"11","LOC128386953"
"gene140342",1.23791272437249e-43,1.83319140080264,0.742,0.145,2.44085812801964e-37,"11","gene14034"
"gene78362",2.33323129806127e-43,2.18799987259002,0.712,0.141,4.6005558116462e-37,"11","gene7836"
"gene104802",3.18013891523459e-43,1.75425846741107,0.712,0.13,6.27044844653056e-37,"11","gene10480"
"gene63702",5.40038327089983e-43,2.27370774360538,0.833,0.213,1.06482219155465e-36,"11","gene6370"
"MCM61",7.3460026928818e-43,2.03799927331572,0.727,0.152,1.44845028476978e-36,"11","MCM6"
"PLA2G152",1.01329189170991e-42,1.86562032093694,0.833,0.204,1.99796132735469e-36,"11","PLA2G15"
"URAH2",2.25215357244918e-42,2.28074691781411,0.803,0.191,4.44069056293739e-36,"11","URAH"
"gene77283",4.94756205157466e-42,2.01866463757554,0.727,0.144,9.75537031787848e-36,"11","gene7728"
"VMP1.11",8.89394021809249e-42,2.67327436201963,0.803,0.195,1.75366533068445e-35,"11","VMP1.1"
"LOC60343882",1.20892145087634e-41,2.03312304715841,0.864,0.222,2.38369449752978e-35,"11","LOC6034388"
"gene79551",1.41269409833093e-41,1.90591774833087,0.818,0.192,2.78548382646631e-35,"11","gene7955"
"gene82263",2.49102487891825e-41,1.5329468760365,0.773,0.166,4.9116857780817e-35,"11","gene8226"
"ZNF1841",8.81452903772813e-41,1.93119021394857,0.848,0.221,1.73800740737276e-34,"11","ZNF184"
"ZNRD13",8.93002924466286e-41,2.18457126712666,0.879,0.24,1.76078119532517e-34,"11","ZNRD1"
"ARL14EP3",9.93105292482949e-41,2.20636829206839,0.848,0.217,1.95815833976913e-34,"11","ARL14EP"
"gene19231",1.52265049202654e-40,2.05197952843163,0.803,0.194,3.0022906756048e-34,"11","gene1923"
"gene43554",2.35177432473308e-40,1.93652030721638,0.758,0.173,4.63711808011542e-34,"11","gene4355"
"gene143142",3.450574580938e-40,1.50539402309179,0.742,0.162,6.80368078168825e-34,"11","gene14314"
"SHQ12",4.49134474364169e-40,2.07899807884793,0.848,0.234,8.85582247230974e-34,"11","SHQ1"
"gene43812",1.52842455065893e-39,1.50214779266083,0.712,0.146,3.0136756930354e-33,"11","gene4381"
"gene18782",2.99834191250412e-39,1.89339852774524,0.864,0.234,5.91198966100573e-33,"11","gene1878"
"gene53082",3.86035766308952e-39,1.89140988899365,0.758,0.172,7.61167180326975e-33,"11","gene5308"
"KRTCAP22",3.87125140165709e-39,2.38927575897661,0.758,0.182,7.63315156497158e-33,"11","KRTCAP2"
"gene80291",4.4602322203459e-39,2.23222552096323,0.818,0.224,8.79447626116369e-33,"11","gene8029"
"srp-12",4.58642442422992e-39,1.36010182379396,0.848,0.212,9.04329611774861e-33,"11","srp-1"
"LOC60349102",6.24746681989752e-39,2.02019189093567,0.788,0.186,1.23184614445334e-32,"11","LOC6034910"
"Y-f1",6.64083395972489e-39,1.88783531104599,0.727,0.156,1.30940842825894e-32,"11","Y-f"
